entry_number,gulper_id,task,subtask,entry_start_time,entry_end_time,duration_seconds,job_id
15,7,Rest,,08:29:41,08:36:08,387.5,2026-08-08_01
16,16,Communication,With other gulper(s),08:34:17,08:36:05,107.9,2026-08-08_01
17,5,Fluidizing,Mixing,08:35:59,08:36:27,28.5,2026-08-08_01
18,16,Equipment,Maneuvering,08:36:05,08:36:32,27.5,2026-08-08_01
19,7,Equipment,Maneuvering,08:36:08,08:36:58,50,2026-08-08_01
20,5,Extraction,Pulling out trash,08:36:27,08:37:50,83.4,2026-08-08_01
21,16,Extraction,Pulling out trash,08:36:32,08:37:55,83.1,2026-08-08_01
22,7,Rest,,08:36:58,08:38:05,66.7,2026-08-08_01
23,5,Fluidizing,Mixing,08:37:50,08:39:26,95.3,2026-08-08_01
24,16,Rest,,08:37:55,08:39:38,103.1,2026-08-08_01
25,7,Extraction,Pulling out trash,08:38:05,08:39:42,97.3,2026-08-08_01
26,5,Fluidizing,Mixing,08:39:26,08:39:49,23.7,2026-08-08_01
27,8,Travel,On errand,08:39:36,08:43:24,228,2026-08-08_01
28,16,Extraction,Pulling out trash,08:39:38,08:39:53,14.2,2026-08-08_01
29,7,Rest,,08:39:42,08:40:16,33.3,2026-08-08_01
30,5,Communication,With other gulper(s),08:39:49,08:40:03,13.7,2026-08-08_01
31,16,Communication,With other gulper(s),08:39:53,08:40:12,19.5,2026-08-08_01
32,5,Extraction,Pulling out trash,08:40:03,08:42:03,119.9,2026-08-08_01
33,16,Extraction,Pulling out trash,08:40:12,08:42:07,115.1,2026-08-08_01
34,7,Extraction,Pulling out trash,08:40:16,08:40:59,43.2,2026-08-08_01
35,7,Rest,,08:40:59,08:42:11,72.1,2026-08-08_01
36,5,Superstructure,Modification,08:42:03,08:43:18,75.4,2026-08-08_01
37,16,Superstructure,Modification,08:42:07,08:42:17,9.8,2026-08-08_01
38,7,Superstructure,Modification,08:42:11,08:42:19,8.3,2026-08-08_01
39,7,Rest,,08:42:19,08:43:16,56.4,2026-08-08_01
40,7,Fluidizing,Fetching water,08:43:16,08:46:18,182.2,2026-08-08_01
41,8,Superstructure,Inspection,08:43:24,08:44:36,71.8,2026-08-08_01
42,8,Travel,On errand,08:44:36,09:32:39,2882.8,2026-08-08_01
43,5,Communication,With other gulper(s),08:45:49,08:46:25,35.7,2026-08-08_01
44,16,Rest,,08:46:08,08:47:51,102.6,2026-08-08_01
45,7,Fluidizing,Adding water,08:46:18,08:46:53,34.8,2026-08-08_01
46,5,Fluidizing,Adding water,08:46:25,08:46:45,20.2,2026-08-08_01
47,5,Fluidizing,Mixing,08:46:45,08:48:02,77.7,2026-08-08_01
48,7,Equipment,Maneuvering,08:46:53,08:47:54,61.3,2026-08-08_01
49,16,Equipment,Maneuvering,08:47:51,08:48:30,39.3,2026-08-08_01
50,7,Rest,,08:47:54,08:49:03,69.5,2026-08-08_01
51,5,Extraction,Pulling out trash,08:48:02,08:50:11,128.1,2026-08-08_01
52,16,Extraction,Pulling out trash,08:48:30,08:50:13,102.9,2026-08-08_01
53,7,Extraction,Pulling out trash,08:49:03,08:50:15,71.3,2026-08-08_01
54,5,Fluidizing,Mixing,08:50:11,08:50:29,18.1,2026-08-08_01
55,16,Rest,,08:50:13,08:50:34,20.7,2026-08-08_01
56,7,Rest,,08:50:15,08:50:51,36.6,2026-08-08_01
57,5,Extraction,Pulling out trash,08:50:29,08:51:20,51.1,2026-08-08_01
58,16,Extraction,Pulling out trash,08:50:34,08:52:08,94.4,2026-08-08_01
59,7,Extraction,Pulling out trash,08:50:51,08:52:10,78.7,2026-08-08_01
60,5,Fluidizing,Mixing,08:51:20,08:51:26,6.5,2026-08-08_01
61,5,Extraction,Pulling out trash,08:51:26,08:52:04,38.1,2026-08-08_01
62,5,Fluidizing,Mixing,08:52:04,08:52:51,46.7,2026-08-08_01
63,16,Rest,,08:52:08,08:52:48,40.4,2026-08-08_01
64,7,Rest,,08:52:10,08:52:56,46,2026-08-08_01
65,16,Extraction,Pulling out trash,08:52:48,08:56:13,204.5,2026-08-08_01
66,5,Rest,,08:52:51,08:53:04,12.6,2026-08-08_01
67,7,Rest,,08:52:56,08:53:08,12.4,2026-08-08_01
68,5,Extraction,Pulling out trash,08:53:04,08:54:00,56.2,2026-08-08_01
69,7,Extraction,Pulling out trash,08:53:08,08:53:54,45.1,2026-08-08_01
70,7,Rest,,08:53:54,08:54:50,55.9,2026-08-08_01
71,5,Fluidizing,Mixing,08:54:00,08:54:39,38.7,2026-08-08_01
72,5,Extraction,Pulling out trash,08:54:39,08:55:07,28.8,2026-08-08_01
73,7,Extraction,Pulling out trash,08:54:50,08:56:11,81.4,2026-08-08_01
74,5,Fluidizing,Mixing,08:55:07,08:55:32,25,2026-08-08_01
75,5,Extraction,Pulling out trash,08:55:32,08:56:08,35.7,2026-08-08_01
76,5,Fluidizing,Mixing,08:56:08,08:56:24,15.4,2026-08-08_01
77,7,Rest,,08:56:11,08:56:31,19.7,2026-08-08_01
78,16,Rest,,08:56:13,08:56:28,15,2026-08-08_01
79,5,Extraction,Pulling out trash,08:56:24,08:56:57,33.7,2026-08-08_01
80,16,Extraction,Pulling out trash,08:56:28,08:57:09,40.8,2026-08-08_01
81,7,Extraction,Pulling out trash,08:56:31,08:57:14,43,2026-08-08_01
82,5,Extraction,Pulling out trash,08:56:57,08:57:02,5.2,2026-08-08_01
83,5,Fluidizing,Mixing,08:57:02,08:57:17,15,2026-08-08_01
84,16,Fluidizing,Mixing,08:57:09,08:57:12,3,2026-08-08_01
85,16,Rest,,08:57:12,08:57:23,11.2,2026-08-08_01
86,7,Rest,,08:57:14,08:57:26,12.1,2026-08-08_01
87,5,Extraction,Pulling out trash,08:57:17,08:58:07,49.2,2026-08-08_01
88,16,Extraction,Pulling out trash,08:57:23,08:58:09,46.2,2026-08-08_01
89,7,Extraction,Pulling out trash,08:57:26,08:58:11,44.9,2026-08-08_01
90,5,Fluidizing,Mixing,08:58:07,08:58:25,18.6,2026-08-08_01
91,16,Rest,,08:58:09,08:58:17,8,2026-08-08_01
92,7,Rest,,08:58:11,08:58:20,9.4,2026-08-08_01
93,16,Extraction,Pulling out trash,08:58:17,08:59:09,51.8,2026-08-08_01
94,7,Extraction,Pulling out trash,08:58:20,08:59:12,51.8,2026-08-08_01
95,5,Rest,,08:58:25,08:58:50,25.2,2026-08-08_01
96,5,Fluidizing,Mixing,08:58:50,08:59:42,51.8,2026-08-08_01
97,16,Rest,,08:59:09,08:59:48,38.9,2026-08-08_01
98,7,Rest,,08:59:12,08:59:50,38.4,2026-08-08_01
99,5,Fluidizing,Mixing,08:59:42,08:59:54,12,2026-08-08_01
100,16,Extraction,Pulling out trash,08:59:48,08:59:57,8.9,2026-08-08_01
101,7,Extraction,Pulling out trash,08:59:50,08:59:59,8.2,2026-08-08_01
102,5,Fluidizing,Mixing,08:59:54,09:00:11,16.7,2026-08-08_01
103,16,Rest,,08:59:57,09:00:06,9.7,2026-08-08_01
104,7,Rest,,08:59:59,09:00:03,4.5,2026-08-08_01
105,7,Extraction,Pulling out trash,09:00:03,09:01:43,99.7,2026-08-08_01
106,16,Extraction,Pulling out trash,09:00:06,09:01:41,94.5,2026-08-08_01
107,5,Extraction,Pulling out trash,09:00:11,09:00:30,19.4,2026-08-08_01
108,5,Fluidizing,Mixing,09:00:30,09:00:51,20.3,2026-08-08_01
109,5,Extraction,Pulling out trash,09:00:51,09:01:36,44.9,2026-08-08_01
110,5,Fluidizing,Mixing,09:01:36,09:02:05,29.6,2026-08-08_01
111,16,Rest,,09:01:41,09:01:59,17.8,2026-08-08_01
112,7,Rest,,09:01:43,09:02:16,33,2026-08-08_01
113,16,Equipment,Maneuvering,09:01:59,09:02:48,49.1,2026-08-08_01
114,5,Extraction,Pulling out trash,09:02:05,09:02:54,48.4,2026-08-08_01
115,7,Extraction,Pulling out trash,09:02:16,09:04:20,124.6,2026-08-08_01
116,16,Extraction,Pulling out trash,09:02:48,09:04:22,94.7,2026-08-08_01
117,5,Rest,,09:02:54,09:03:06,12.3,2026-08-08_01
118,5,Fluidizing,Mixing,09:03:06,09:05:16,129.6,2026-08-08_01
119,7,Rest,,09:04:20,09:04:45,24.3,2026-08-08_01
120,16,Rest,,09:04:22,09:04:49,26.7,2026-08-08_01
121,7,Extraction,Pulling out trash,09:04:45,09:06:18,93.3,2026-08-08_01
122,16,Extraction,Pulling out trash,09:04:49,09:06:20,90.7,2026-08-08_01
123,5,Extraction,Pulling out trash,09:05:16,09:05:50,34.4,2026-08-08_01
124,5,Fluidizing,Mixing,09:05:50,09:06:02,11.8,2026-08-08_01
125,5,Extraction,Pulling out trash,09:06:02,09:06:39,37.5,2026-08-08_01
126,7,Rest,,09:06:18,09:07:08,49.7,2026-08-08_01
127,16,Rest,,09:06:20,09:07:11,51.5,2026-08-08_01
128,5,Fluidizing,Mixing,09:06:39,09:07:05,25.8,2026-08-08_01
129,5,Extraction,Pulling out trash,09:07:05,09:07:23,17.4,2026-08-08_01
130,7,Extraction,Pulling out trash,09:07:08,09:08:22,74.9,2026-08-08_01
131,16,Extraction,Pulling out trash,09:07:11,09:08:25,74,2026-08-08_01
132,5,Rest,,09:07:23,09:08:20,57.8,2026-08-08_01
133,5,Rest,,09:08:20,09:08:36,15.7,2026-08-08_01
134,7,Rest,,09:08:22,09:13:54,331.1,2026-08-08_01
135,16,Communication,With other gulper(s),09:08:25,09:09:02,36.9,2026-08-08_01
136,5,Superstructure,Inspection,09:08:36,09:08:55,19.1,2026-08-08_01
137,5,Superstructure,Modification,09:08:55,09:10:12,76.8,2026-08-08_01
138,16,Superstructure,Modification,09:09:02,09:10:15,73.3,2026-08-08_01
139,5,Equipment,Maneuvering,09:10:12,09:11:43,91.2,2026-08-08_01
140,16,Rest,,09:10:15,09:11:06,50.6,2026-08-08_01
141,16,Equipment,Maneuvering,09:11:06,09:13:48,161.9,2026-08-08_01
142,5,Superstructure,Modification,09:11:43,09:13:44,121.1,2026-08-08_01
143,5,Extraction,Removing sludge,09:13:44,09:15:07,82.4,2026-08-08_01
144,16,Rest,,09:13:48,09:16:07,139.4,2026-08-08_01
145,7,Fluidizing,Adding water,09:13:54,09:14:44,50.3,2026-08-08_01
146,7,Rest,,09:14:44,09:16:15,90.7,2026-08-08_01
147,5,Rest,,09:15:07,09:15:58,51.7,2026-08-08_01
148,5,Extraction,Removing sludge,09:16:00,09:16:26,25.4,2026-08-08_01
149,16,Extraction,Removing sludge,09:16:07,09:16:20,12.7,2026-08-08_01
150,7,Sludge handling,Filling containers,09:16:15,09:16:35,20.9,2026-08-08_01
151,16,Rest,,09:16:20,09:16:31,11.4,2026-08-08_01
152,5,Equipment,Maneuvering,09:16:26,09:16:49,22.9,2026-08-08_01
153,16,Equipment,Maneuvering,09:16:31,09:17:51,79.6,2026-08-08_01
154,7,Rest,,09:16:35,09:17:26,50.1,2026-08-08_01
155,5,Extraction,Removing sludge,09:16:49,09:18:06,76.9,2026-08-08_01
156,7,Sludge handling,Filling containers,09:17:26,09:18:55,89,2026-08-08_01
157,16,Equipment,Maneuvering,09:17:51,09:18:03,11.7,2026-08-08_01
158,16,Sludge handling,Filling containers,09:18:03,09:18:57,54.6,2026-08-08_01
159,5,Rest,,09:18:06,09:23:07,301,2026-08-08_01
160,7,Rest,,09:18:55,09:24:37,342.1,2026-08-08_01
161,16,Rest,,09:18:57,09:23:10,252.5,2026-08-08_01
162,5,Equipment,Maneuvering,09:23:07,09:26:56,230,2026-08-08_01
163,16,Equipment,Maneuvering,09:23:10,09:23:54,44.1,2026-08-08_01
164,16,Rest,,09:23:54,09:24:58,63.7,2026-08-08_01
165,7,Fluidizing,Fetching water,09:24:37,09:25:30,53.7,2026-08-08_01
166,16,Equipment,Maneuvering,09:24:58,09:27:42,164.3,2026-08-08_01
167,7,Rest,,09:25:30,09:25:38,7.3,2026-08-08_01
168,7,Equipment,Maneuvering,09:25:38,09:27:50,132.4,2026-08-08_01
169,5,Superstructure,Cleaning,09:26:56,09:27:30,33.4,2026-08-08_01
170,5,Fluidizing,Adding water,09:27:30,09:27:47,17.4,2026-08-08_01
171,16,Equipment,Maneuvering,09:27:42,09:28:46,64.3,2026-08-08_01
172,5,Extraction,Pulling out trash,09:27:47,09:29:07,79.3,2026-08-08_01
173,7,Rest,,09:27:50,09:32:07,256.9,2026-08-08_01
174,16,Rest,,09:28:46,09:41:37,770.2,2026-08-08_01
175,5,Travel,On errand,09:29:07,09:30:29,82.8,2026-08-08_01
176,5,Equipment,Repairing,09:30:29,09:35:13,283.8,2026-08-08_01
177,7,Equipment,Repairing,09:32:07,09:35:10,183.2,2026-08-08_01
178,8,Equipment,Maneuvering,09:32:39,09:32:42,3.7,2026-08-08_01
179,8,Communication,With other gulper(s),09:32:42,09:35:07,144.4,2026-08-08_01
180,8,Equipment,Repairing,09:35:07,09:37:12,125.7,2026-08-08_01
181,7,Rest,,09:35:10,09:41:32,381.4,2026-08-08_01
182,5,Rest,,09:35:13,09:39:22,249.3,2026-08-08_01
183,8,Equipment,Maneuvering,09:37:12,09:38:40,87.8,2026-08-08_01
184,8,Extraction,Removing sludge,09:38:40,09:42:57,257.2,2026-08-08_01
185,5,Extraction,Removing sludge,09:39:22,09:42:15,173,2026-08-08_01
186,7,Sludge handling,Filling containers,09:41:32,09:48:50,438.6,2026-08-08_01
187,16,Sludge handling,Filling containers,09:41:37,09:48:48,431.4,2026-08-08_01
188,5,Rest,,09:42:15,09:43:26,70.9,2026-08-08_01
189,8,Fluidizing,Mixing,09:42:57,09:43:13,16,2026-08-08_01
190,8,Extraction,Removing sludge,09:43:13,09:44:28,74.2,2026-08-08_01
191,5,Extraction,Removing sludge,09:43:26,09:44:36,69.3,2026-08-08_01
192,8,Fluidizing,Mixing,09:44:28,09:48:34,246.8,2026-08-08_01
193,5,Rest,,09:44:36,09:45:17,41.3,2026-08-08_01
194,5,Rest,,09:45:17,09:46:06,49.5,2026-08-08_01
195,5,Equipment,Maneuvering,09:46:06,09:48:01,114.2,2026-08-08_01
196,5,Extraction,Removing sludge,09:48:01,09:53:39,338.3,2026-08-08_01
197,8,Extraction,Removing sludge,09:48:34,09:56:02,447.5,2026-08-08_01
198,16,Rest,,09:48:48,09:49:00,12.2,2026-08-08_01
199,7,Rest,,09:48:50,09:49:38,48,2026-08-08_01
200,16,Sludge handling,Filling containers,09:49:00,09:55:30,390.3,2026-08-08_01
201,7,Sludge handling,Filling containers,09:49:38,09:55:35,357.1,2026-08-08_01
202,5,Rest,,09:53:39,09:53:53,14,2026-08-08_01
203,5,Fluidizing,Mixing,09:53:53,09:57:22,208.9,2026-08-08_01
204,16,Rest,,09:55:30,09:58:58,207.6,2026-08-08_01
205,7,Rest,,09:55:35,09:59:03,207.5,2026-08-08_01
206,8,Rest,,09:56:02,09:58:11,128.9,2026-08-08_01
207,5,Sludge handling,Filling containers,09:57:22,10:00:40,198,2026-08-08_01
208,8,Extraction,Removing sludge,09:58:11,10:11:23,792.4,2026-08-08_01
209,16,Sludge handling,Filling containers,09:58:58,10:04:13,314.9,2026-08-08_01
210,7,Sludge handling,Filling containers,09:59:03,10:04:15,312,2026-08-08_01
211,5,Extraction,Removing sludge,10:00:40,10:02:47,127,2026-08-08_01
212,5,Rest,,10:02:47,10:03:14,27.2,2026-08-08_01
213,5,Sludge handling,Filling containers,10:03:14,10:05:35,140.7,2026-08-08_01
214,16,Rest,,10:04:13,10:04:21,8.5,2026-08-08_01
215,7,Rest,,10:04:15,10:04:25,9.7,2026-08-08_01
216,16,Sludge handling,Filling containers,10:04:21,10:07:00,159,2026-08-08_01
217,7,Sludge handling,Filling containers,10:04:25,10:07:02,158,2026-08-08_01
218,5,Equipment,Maneuvering,10:05:35,10:05:45,10.2,2026-08-08_01
219,5,Rest,,10:05:45,10:06:23,38.7,2026-08-08_01
220,5,Communication,With other gulper(s),10:06:23,10:08:24,120.1,2026-08-08_01
221,16,Rest,,10:07:00,10:07:25,24.5,2026-08-08_01
222,7,Rest,,10:07:02,10:07:29,26.3,2026-08-08_01
223,16,Sludge handling,Filling containers,10:07:25,10:09:57,152.2,2026-08-08_01
224,7,Sludge handling,Filling containers,10:07:29,10:09:59,150.5,2026-08-08_01
225,5,Rest,,10:08:24,10:08:53,29.6,2026-08-08_01
226,5,Extraction,Removing sludge,10:08:53,10:09:51,57.8,2026-08-08_01
227,5,Rest,,10:09:51,10:10:36,44.7,2026-08-08_01
228,16,Rest,,10:09:57,10:10:29,32,2026-08-08_01
229,7,Rest,,10:09:59,10:10:32,32.6,2026-08-08_01
230,16,Sludge handling,Filling containers,10:10:29,10:14:17,228.3,2026-08-08_01
231,7,Sludge handling,Filling containers,10:10:32,10:14:53,261,2026-08-08_01
232,5,Extraction,Removing sludge,10:10:36,10:13:05,149,2026-08-08_01
233,8,Rest,,10:11:23,10:11:52,28.5,2026-08-08_01
234,8,Extraction,Removing sludge,10:11:52,10:13:02,70.6,2026-08-08_01
235,8,Rest,,10:13:02,10:14:59,116.2,2026-08-08_01
236,5,Rest,,10:13:05,10:16:15,190,2026-08-08_01
237,16,Rest,,10:14:17,10:16:04,107.1,2026-08-08_01
238,7,Rest,,10:14:53,10:16:09,76,2026-08-08_01
239,8,Extraction,Removing sludge,10:14:59,10:16:58,119.5,2026-08-08_01
240,16,Sludge handling,Filling containers,10:16:04,10:19:22,198.1,2026-08-08_01
241,7,Sludge handling,Filling containers,10:16:09,10:19:24,195.4,2026-08-08_01
242,5,Extraction,Removing sludge,10:16:15,10:17:03,48.2,2026-08-08_01
243,8,Rest,,10:16:58,10:18:08,70.5,2026-08-08_01
244,5,Rest,,10:17:03,10:20:25,202.3,2026-08-08_01
245,8,Communication,With other gulper(s),10:18:08,10:18:20,11.9,2026-08-08_01
246,8,Rest,,10:18:20,10:21:02,161.5,2026-08-08_01
247,16,Rest,,10:19:22,10:20:57,94.6,2026-08-08_01
248,7,Rest,,10:19:24,10:20:21,56.9,2026-08-08_01
249,7,Travel,Travel to disposal site,10:21:36,10:53:14,1898.5,2026-08-08_01
250,5,Travel,Travel to disposal site,10:21:42,10:53:17,1895.2,2026-08-08_01
251,16,Travel,Travel to disposal site,10:22:12,10:53:20,1868.2,2026-08-08_01
252,8,Travel,Travel to disposal site,10:22:17,10:53:24,1867.7,2026-08-08_01
253,7,Rest,,10:53:14,11:05:54,759.4,2026-08-08_01
254,5,Rest,,10:53:17,11:03:20,602.6,2026-08-08_01
255,16,Rest,,10:53:20,11:10:23,1023,2026-08-08_01
256,8,Rest,,10:53:24,11:03:18,593.4,2026-08-08_01
257,8,Extraction,Removing sludge,11:03:18,11:03:25,7.3,2026-08-08_01
258,5,Disposal,,11:03:20,11:05:14,114.3,2026-08-08_01
259,8,Disposal,,11:03:25,11:05:12,107.2,2026-08-08_01
260,8,Rest,,11:05:12,11:05:20,7.5,2026-08-08_01
261,5,Rest,,11:05:14,11:05:42,28,2026-08-08_01
262,8,Equipment,Maneuvering,11:05:20,11:05:29,9,2026-08-08_01
263,8,Disposal,,11:05:29,11:27:35,1326.8,2026-08-08_01
264,5,Disposal,,11:05:42,11:27:38,1315.9,2026-08-08_01
265,7,Fluidizing,Mixing,11:05:54,11:10:26,272.3,2026-08-08_01
266,16,Disposal,,11:10:23,11:17:31,428,2026-08-08_01
267,7,Disposal,,11:10:26,11:27:41,1035.2,2026-08-08_01
268,16,Rest,,11:17:31,11:21:07,215.7,2026-08-08_01
269,16,Equipment,Maneuvering,11:21:07,11:27:44,397.1,2026-08-08_01
270,8,Rest,,11:28:44,11:48:12,1167.9,2026-08-08_01
271,5,Rest,,11:28:47,11:48:19,1171.8,2026-08-08_01
272,7,Rest,,11:28:51,11:48:22,1172,2026-08-08_01
273,16,Rest,,11:28:54,11:48:16,1162.1,2026-08-08_01
274,8,Travel,On errand,11:48:12,12:10:49,1357.8,2026-08-08_01
275,16,Travel,On errand,11:48:16,12:10:42,1346.3,2026-08-08_01
276,5,Travel,On errand,11:48:19,12:10:47,1347.5,2026-08-08_01
277,7,Travel,On errand,11:48:22,12:10:44,1341.7,2026-08-08_01
278,16,Rest,,12:10:42,12:17:11,389.4,2026-08-08_01
279,7,Rest,,12:10:44,12:14:53,249.2,2026-08-08_01
280,5,Rest,,12:10:47,12:16:08,321.2,2026-08-08_01
281,8,Rest,,12:10:49,12:12:36,106.3,2026-08-08_01
282,8,Extraction,Removing sludge,12:12:36,12:17:43,307.6,2026-08-08_01
283,7,Rest,,12:14:53,12:19:57,303.7,2026-08-08_01
284,5,Rest,,12:16:08,12:17:04,56.4,2026-08-08_01
285,5,Sludge handling,Filling containers,12:17:04,12:17:23,18.3,2026-08-08_01
286,16,Extraction,Removing sludge,12:17:11,12:17:16,5,2026-08-08_01
287,16,Sludge handling,Filling containers,12:17:16,12:20:19,182.7,2026-08-08_01
288,5,Sludge handling,Filling containers,12:17:23,12:26:07,524.3,2026-08-08_01
289,8,Fluidizing,Mixing,12:17:43,12:18:48,64.5,2026-08-08_01
290,8,Extraction,Removing sludge,12:18:48,12:40:58,1330.8,2026-08-08_01
291,7,Extraction,Removing sludge,12:19:57,12:27:17,440.1,2026-08-08_01
292,16,Rest,,12:20:19,12:23:50,211.1,2026-08-08_01
293,16,Sludge handling,Filling containers,12:23:50,12:26:28,158,2026-08-08_01
294,5,Rest,,12:26:07,12:27:02,55.6,2026-08-08_01
295,16,Rest,,12:26:28,12:26:53,25.1,2026-08-08_01
296,16,Extraction,Removing sludge,12:26:53,12:29:04,130.7,2026-08-08_01
297,5,Sludge handling,Filling containers,12:27:02,12:27:41,38.6,2026-08-08_01
298,7,Equipment,Maneuvering,12:27:17,12:27:24,6.8,2026-08-08_01
299,7,Rest,,12:27:24,12:28:56,92.3,2026-08-08_01
300,5,Sludge handling,Filling containers,12:27:41,12:29:30,108.8,2026-08-08_01
301,7,Extraction,Removing sludge,12:28:56,12:29:11,14.3,2026-08-08_01
302,16,Rest,,12:29:04,12:30:22,77.5,2026-08-08_01
303,7,Rest,,12:29:11,12:30:11,60,2026-08-08_01
304,5,Rest,,12:29:30,12:29:59,28.9,2026-08-08_01
305,5,Sludge handling,Filling containers,12:29:59,12:31:55,115.9,2026-08-08_01
306,7,Sludge handling,Filling containers,12:30:11,12:30:17,6.3,2026-08-08_01
307,7,Extraction,Removing sludge,12:30:17,12:30:26,9.5,2026-08-08_01
308,16,Extraction,Removing sludge,12:30:22,12:31:02,40.4,2026-08-08_01
309,7,Rest,,12:30:26,12:30:59,32.4,2026-08-08_01
310,7,Rest,,12:30:59,12:31:05,6.6,2026-08-08_01
311,16,Rest,,12:31:02,12:32:12,70.5,2026-08-08_01
312,7,Extraction,Removing sludge,12:31:05,12:32:00,54.9,2026-08-08_01
313,5,Rest,,12:31:55,12:33:25,89.9,2026-08-08_01
314,7,Rest,,12:32:00,12:32:48,47.5,2026-08-08_01
315,16,Extraction,Removing sludge,12:32:12,12:32:50,37.6,2026-08-08_01
316,7,Extraction,Removing sludge,12:32:48,12:33:41,53.2,2026-08-08_01
317,16,Rest,,12:32:50,12:33:44,54,2026-08-08_01
318,5,Sludge handling,Filling containers,12:33:25,12:34:24,59.5,2026-08-08_01
319,7,Rest,,12:33:41,12:34:13,31.6,2026-08-08_01
320,16,Extraction,Removing sludge,12:33:44,12:34:10,25.6,2026-08-08_01
321,16,Rest,,12:34:10,12:34:53,43.5,2026-08-08_01
322,7,Extraction,Removing sludge,12:34:13,12:34:57,44.3,2026-08-08_01
323,5,Rest,,12:34:24,12:34:46,21.9,2026-08-08_01
324,5,Sludge handling,Filling containers,12:34:46,12:35:45,58.7,2026-08-08_01
325,16,Extraction,Removing sludge,12:34:53,12:35:38,44.5,2026-08-08_01
326,7,Rest,,12:34:57,12:35:35,38.6,2026-08-08_01
327,7,Extraction,Removing sludge,12:35:35,12:36:40,64.9,2026-08-08_01
328,16,Rest,,12:35:38,12:36:38,60.6,2026-08-08_01
329,5,Rest,,12:35:45,12:36:48,63.2,2026-08-08_01
330,16,Extraction,Removing sludge,12:36:38,12:37:38,60.2,2026-08-08_01
331,7,Rest,,12:36:40,12:37:35,54.9,2026-08-08_01
332,5,Sludge handling,Filling containers,12:36:48,12:37:41,53.2,2026-08-08_01
333,7,Extraction,Removing sludge,12:37:35,12:38:07,31.7,2026-08-08_01
334,16,Rest,,12:37:38,12:38:05,26.2,2026-08-08_01
335,5,Rest,,12:37:41,12:37:56,15.3,2026-08-08_01
336,5,Sludge handling,Filling containers,12:37:56,12:38:10,13.9,2026-08-08_01
337,16,Extraction,Removing sludge,12:38:05,12:38:38,33.3,2026-08-08_01
338,7,Rest,,12:38:07,12:38:31,23.7,2026-08-08_01
339,5,Rest,,12:38:10,12:38:23,13.1,2026-08-08_01
340,5,Sludge handling,Filling containers,12:38:23,12:39:11,47.8,2026-08-08_01
341,7,Extraction,Removing sludge,12:38:31,12:39:35,64.9,2026-08-08_01
342,16,Rest,,12:38:38,12:39:39,60.6,2026-08-08_01
343,5,Rest,,12:39:11,12:39:30,19,2026-08-08_01
344,5,Sludge handling,Filling containers,12:39:30,12:40:08,38.2,2026-08-08_01
345,7,Rest,,12:39:35,12:40:28,52.9,2026-08-08_01
346,16,Extraction,Removing sludge,12:39:39,12:40:22,43.4,2026-08-08_01
347,5,Rest,,12:40:08,12:40:19,10.8,2026-08-08_01
348,5,Sludge handling,Filling containers,12:40:19,12:40:39,20.5,2026-08-08_01
349,16,Rest,,12:40:22,12:43:27,184.4,2026-08-08_01
350,7,Extraction,Removing sludge,12:40:28,12:43:28,180,2026-08-08_01
351,5,Rest,,12:40:39,12:42:09,89.5,2026-08-08_01
352,8,Fluidizing,Mixing,12:40:58,12:43:19,140.2,2026-08-08_01
353,5,Sludge handling,Filling containers,12:42:09,12:46:49,280.1,2026-08-08_01
354,8,Extraction,Removing sludge,12:43:19,12:44:53,94.1,2026-08-08_01
355,16,Extraction,Removing sludge,12:43:27,12:45:09,102.1,2026-08-08_01
356,7,Rest,,12:43:28,12:45:05,96.5,2026-08-08_01
357,8,Rest,,12:44:53,12:46:18,85.6,2026-08-08_01
358,7,Extraction,Removing sludge,12:45:05,12:46:47,102.3,2026-08-08_01
359,16,Rest,,12:45:09,12:48:37,208.5,2026-08-08_01
360,8,Fluidizing,Mixing,12:46:18,12:48:00,101.6,2026-08-08_01
361,7,Rest,,12:46:47,12:47:28,40.9,2026-08-08_01
362,5,Rest,,12:46:49,12:48:03,74.3,2026-08-08_01
363,7,Extraction,Removing sludge,12:47:28,12:48:39,71.2,2026-08-08_01
364,8,Extraction,Removing sludge,12:48:00,12:53:08,307.6,2026-08-08_01
365,5,Sludge handling,Filling containers,12:48:03,12:49:50,106.4,2026-08-08_01
366,16,Extraction,Removing sludge,12:48:37,12:50:08,90.8,2026-08-08_01
367,7,Rest,,12:48:39,12:52:28,228.7,2026-08-08_01
368,5,Equipment,Maneuvering,12:49:50,12:51:02,72.6,2026-08-08_01
